locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Nowa Huta,os. Hutnicze,1,36,572400,15799,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-hutnicze-1-pokoj-f9f0v4,https://s2.adresowa.pl/oi/32/65/3af2f4_702e_cover-1-pokojowe-mieszkanie-krakow-nowa-huta-os-hutnicze.jpg
Kraków Bieżanów,ul. Agatowa,1,30,470000,15932,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-agatowa-1-pokoj-e2x8e3,https://s2.adresowa.pl/oi/42/12/3af442_851a_cover-1-pokojowe-mieszkanie-krakow-biezanow-ul-agatowa.jpg
Kraków Czyżyny,ul. Romana Ciesielskiego,4,72,zapytaj o cenę,,Bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-romana-ciesielskiego-4-pokojowe-h5w4z6,https://s2.adresowa.pl/development/671242/nowe-mieszkania-centralna-vita-def1_cover.jpg
Kraków Ruczaj,ul. Obozowa,2,46,600000,13041,Oferta biura nieruchomości,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-obozowa-2-pokojowe-c0a1e5,https://s2.adresowa.pl/oi/14/4c/3b0466_73b0_cover-2-pokojowe-mieszkanie-krakow-ruczaj-ul-obozowa.jpg
Kraków Bieżanów,ul. Duża Góra,2,53,760000,14476,Oferta biura nieruchomości,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-duza-gora-2-pokojowe-e7i4u9,https://s2.adresowa.pl/oi/59/41/3b018e_da3b_cover-2-pokojowe-mieszkanie-krakow-biezanow-ul-duza-gora.jpg
Kraków Bieńczyce,,2,36,475000,13194,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-2-pokojowe-36-m2-a0s7o3,https://s2.adresowa.pl/oi/17/74/3af396_9a90_cover-2-pokojowe-mieszkanie-krakow-bienczyce.jpg
Kraków Prądnik Czerwony,ul. Powstańców,2,46,615000,13370,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-powstancow-2-pokojowe-a0d2t8,https://s2.adresowa.pl/oi/71/43/3af32e_77f7_cover-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-powstancow.jpg
Kraków Krowodrza,ul. Wrocławska,1,30,645000,21500,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wroclawska-1-pokoj-j0j1k4,https://s2.adresowa.pl/oi/59/76/3af306_8959_cover-1-pokojowe-mieszkanie-krakow-krowodrza-ul-wroclawska.jpg
Kraków,ul. Rakowicka,2,46,1146147,24900,Oferta biura nieruchomości,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-krakow-ul-rakowicka-2-pokojowe-y3r2s4,https://s2.adresowa.pl/oi/4c/6b/3b017e_8d82_cover-2-pokojowe-mieszkanie-krakow-ul-rakowicka.jpg
Kraków Śródmieście,ul. Zaułek Wileński,2,36,430000,11944,Oferta biura nieruchomości,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-zaulek-wilenski-2-pokojowe-w5f5k9,https://s2.adresowa.pl/oi/65/6b/3b0166_77f4_cover-2-pokojowe-mieszkanie-krakow-srodmiescie-ul-zaulek-wilenski.jpg
Kraków Grzegórzki,ul. Grzegórzecka,1,37,890000,24344,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-grzegorzecka-1-pokoj-c6d9h7,https://s2.adresowa.pl/oi/1f/1d/3af268_be6e_cover-1-pokojowe-mieszkanie-krakow-grzegorzki-ul-grzegorzecka.jpg
Kraków Bieńczyce,ul. Spytka z Melsztyna,1,21,355000,16905,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-ul-spytka-z-melsztyna-1-pokoj-w7y3a2,https://s2.adresowa.pl/oi/55/26/3af1c2_eb4f_cover-1-pokojowe-mieszkanie-krakow-bienczyce-ul-spytka-z-melsztyna.jpg
Kraków Prądnik Biały,ul. Piaskowa,3,65,1599000,24600,Bez pośredników,ponad tydzień temu,22,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-piaskowa-3-pokojowe-l9s4b4,https://s2.adresowa.pl/oi/5c/1d/3af1b6_a320_cover-3-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-piaskowa.jpg
Kraków,,3,57,590881,10305,Oferta biura nieruchomości,ponad tydzień temu,18,https://adresowo.pl/o/mieszkanie-krakow-3-pokojowe-57-m2-a7g8e1,https://s2.adresowa.pl/oi/30/15/3b0162_d95c_cover-3-pokojowe-mieszkanie-krakow.jpg
Kraków Swoszowice,ul. Jana Hallera,3,51,665000,13057,Oferta biura nieruchomości,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-jana-hallera-3-pokojowe-c1y2g7,https://s2.adresowa.pl/oi/57/3f/3b0050_9a75_cover-3-pokojowe-mieszkanie-krakow-swoszowice-ul-jana-hallera.jpg
Kraków Kliny,ul. Mieczykowa,2,54,750000,13827,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-mieczykowa-2-pokojowe-l1m0b2,https://s2.adresowa.pl/oi/2f/4e/3af1b4_7a7a_cover-2-pokojowe-mieszkanie-krakow-kliny-ul-mieczykowa.jpg
Kraków Grzegórzki,ul. Grzegórzecka,3,108,2550000,23611,Bez pośredników,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-grzegorzecka-3-pokojowe-j7l8o2,https://s2.adresowa.pl/oi/12/4b/3af16c_f222_cover-3-pokojowe-mieszkanie-krakow-grzegorzki-ul-grzegorzecka.jpg
Kraków Dębniki,ul. ks. Stefana Pawlickiego,2,42,731500,17500,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-ks-stefana-pawlickiego-2-pokojowe-b9l2c9,https://s2.adresowa.pl/oi/17/15/3af0f2_8cba_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-ks-stefana-pawlickiego.jpg
Kraków Ruczaj,ul. Chmieleniec,2,45,649000,14422,Oferta biura nieruchomości,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-chmieleniec-2-pokojowe-v2f6n0,https://s2.adresowa.pl/oi/74/1e/3aff96_d7a5_cover-2-pokojowe-mieszkanie-krakow-ruczaj-ul-chmieleniec.jpg
Kraków Stare Miasto,ul. Szlak,1,24,499000,20792,Oferta biura nieruchomości,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-szlak-1-pokoj-i0s6m5,https://s2.adresowa.pl/oi/5a/3e/3aff5a_83e9_cover-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-szlak.jpg
Kraków Rżąka,ul. Ludwika Rydygiera,2,38,647000,17207,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-krakow-rzaka-ul-ludwika-rydygiera-2-pokojowe-o0k1j0,https://s2.adresowa.pl/oi/5e/2a/3aeffe_e059_cover-2-pokojowe-mieszkanie-krakow-rzaka-ul-ludwika-rydygiera.jpg
Kraków Podgórze,ul. Chmieleniec,3,60,890000,14833,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-chmieleniec-3-pokojowe-c5o8n3,https://s2.adresowa.pl/oi/7e/73/3af034_f24f_cover-3-pokojowe-mieszkanie-krakow-podgorze-ul-chmieleniec.jpg
Kraków Swoszowice,ul. Macieja Dębskiego,3,49,690000,14160,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-macieja-debskiego-3-pokojowe-x4l0q0,https://s2.adresowa.pl/oi/72/1b/3aef70_91f8_cover-3-pokojowe-mieszkanie-krakow-swoszowice-ul-macieja-debskiego.jpg
Kraków Stare Miasto,,2,32,520000,16250,Oferta biura nieruchomości,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-2-pokojowe-32-m2-k2t6e8,https://s2.adresowa.pl/oi/7f/45/3aff56_b766_cover-2-pokojowe-mieszkanie-krakow-stare-miasto.jpg
Kraków Stare Miasto,,2,34,540000,15882,Oferta biura nieruchomości,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-2-pokojowe-34-m2-q2n4e2,https://s2.adresowa.pl/oi/56/60/3aff50_54bb_cover-2-pokojowe-mieszkanie-krakow-stare-miasto.jpg
Kraków Bronowice Małe,os. Złota Podkowa,4,62,899000,14500,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-krakow-bronowice-male-os-zlota-podkowa-4-pokojowe-n9q4p7,https://s2.adresowa.pl/oi/39/11/3aed84_aa15_cover-4-pokojowe-mieszkanie-krakow-bronowice-male-os-zlota-podkowa.jpg
Kraków Podgórze,ul. Stanisława Stojałowskiego,2,49,629000,12759,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-stanislawa-stojalowskiego-2-pokojowe-y8j3m0,https://s2.adresowa.pl/oi/72/16/3aecb4_b9bf_cover-2-pokojowe-mieszkanie-krakow-podgorze-ul-stanislawa-stojalowskiego.jpg
Kraków Wola Justowska,ul. Ludmiły Korbutowej,3,126,2790000,22094,Bez pośredników,ponad tydzień temu,24,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-ul-ludmily-korbutowej-3-pokojowe-r8a3q5,https://s2.adresowa.pl/oi/3e/30/3aec7e_4026_cover-3-pokojowe-mieszkanie-krakow-wola-justowska-ul-ludmily-korbutowej.jpg
Kraków Kazimierz,ul. Bolesława Limanowskiego,2,31,590000,19032,Oferta biura nieruchomości,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-krakow-kazimierz-ul-boleslawa-limanowskiego-2-pokojowe-j3b4y1,https://s2.adresowa.pl/oi/67/2d/3aff54_ac9c_cover-2-pokojowe-mieszkanie-krakow-kazimierz-ul-boleslawa-limanowskiego.jpg
Kraków Opatkowice,ul. Tadeusza Ważewskiego,5,95,860000,9053,Oferta biura nieruchomości,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-krakow-opatkowice-ul-tadeusza-wazewskiego-5-pokojowe-v3l0u3,https://s2.adresowa.pl/oi/27/16/3aff4c_7931_cover-5-pokojowe-mieszkanie-krakow-opatkowice-ul-tadeusza-wazewskiego.jpg
Kraków Wzgórza Krzesławickie,ul. Niebyła,3,63,1200000,19048,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-krakow-wzgorza-krzeslawickie-ul-niebyla-3-pokojowe-s0r3u1,https://s2.adresowa.pl/oi/77/60/3aec68_ac05_cover-3-pokojowe-mieszkanie-krakow-wzgorza-krzeslawickie-ul-niebyla.jpg
Kraków Bieżanów,ul. Okólna,2,47,664000,13997,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-okolna-2-pokojowe-h1r2w3,https://s2.adresowa.pl/oi/37/3b/3aeb38_8287_cover-2-pokojowe-mieszkanie-krakow-biezanow-ul-okolna.jpg
Kraków Krowodrza,ul. Józefitów,3,68,1350000,19853,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-jozefitow-3-pokojowe-s7s4a1,https://s2.adresowa.pl/oi/15/56/3aeab6_b0df_cover-3-pokojowe-mieszkanie-krakow-krowodrza-ul-jozefitow.jpg
Kraków Bieżanów,ul. Erazma Jerzmanowskiego,3,48,599000,12453,Oferta biura nieruchomości,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-erazma-jerzmanowskiego-3-pokojowe-f2u6h9,https://s2.adresowa.pl/oi/28/46/3afd2c_5561_cover-3-pokojowe-mieszkanie-krakow-biezanow-ul-erazma-jerzmanowskiego.jpg
Kraków Ruczaj,ul. Chmieleniec,2,47,649000,13809,Oferta biura nieruchomości,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-chmieleniec-2-pokojowe-r3b8r1,https://s2.adresowa.pl/oi/2d/13/3afd12_4030_cover-2-pokojowe-mieszkanie-krakow-ruczaj-ul-chmieleniec.jpg
Kraków Prądnik Czerwony,ul. Sudolska,1,23,425000,18698,Bez pośredników,ponad tydzień temu,1,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-sudolska-1-pokoj-d2c4b5,https://s2.adresowa.pl/oi/51/59/3ae8da_7af3_cover-1-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-sudolska.jpg
Kraków Bronowice,ul. Na Błonie,3,57,820000,14281,Bez pośredników,ponad tydzień temu,34,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-na-blonie-3-pokojowe-v6t0q6,https://s2.adresowa.pl/oi/4c/75/3ae21e_2ecc_cover-3-pokojowe-mieszkanie-krakow-bronowice-ul-na-blonie.jpg
Kraków Bieżanów,ul. Potrzask,2,44,609000,13968,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-potrzask-2-pokojowe-t9c2g9,https://s2.adresowa.pl/oi/12/18/3ae5d2_bff6_cover-2-pokojowe-mieszkanie-krakow-biezanow-ul-potrzask.jpg
Kraków Bronowice Wielkie,os. Złota Podkowa,3,66,795000,12124,Oferta biura nieruchomości,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-krakow-bronowice-wielkie-os-zlota-podkowa-3-pokojowe-j2u2d3,https://s2.adresowa.pl/oi/62/3c/3afb10_b131_cover-3-pokojowe-mieszkanie-krakow-bronowice-wielkie-os-zlota-podkowa.jpg
Kraków Krowodrza,ul. Kazimierza Wielkiego,3,65,1313000,20200,Oferta biura nieruchomości,ponad tydzień temu,23,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-kazimierza-wielkiego-3-pokojowe-j9b3b1,https://s2.adresowa.pl/oi/46/46/3afae2_ec2f_cover-3-pokojowe-mieszkanie-krakow-krowodrza-ul-kazimierza-wielkiego.jpg
Kraków Nowa Huta,os. Na Stoku,2,36,449000,12438,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-na-stoku-2-pokojowe-q2e4g1,https://s2.adresowa.pl/oi/18/51/3adf84_c337_cover-2-pokojowe-mieszkanie-krakow-nowa-huta-os-na-stoku.jpg
Kraków Dębniki,ul. Ruczaj,2,52,810000,15728,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-ruczaj-2-pokojowe-y8u4i1,https://s2.adresowa.pl/oi/7b/69/3adc84_8517_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-ruczaj.jpg
Kraków Stare Miasto,ul. Rakowicka,2,47,1100000,23256,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-rakowicka-2-pokojowe-e8j3c0,https://s2.adresowa.pl/oi/2c/44/3adbe8_3686_cover-2-pokojowe-mieszkanie-krakow-stare-miasto-ul-rakowicka.jpg
Kraków Bronowice,ul. Zaczarowane Koło,4,64,1052000,16438,Oferta biura nieruchomości,ponad tydzień temu,24,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-zaczarowane-kolo-4-pokojowe-n4x4z5,https://s2.adresowa.pl/oi/2a/41/3afae4_d405_cover-4-pokojowe-mieszkanie-krakow-bronowice-ul-zaczarowane-kolo.jpg
Kraków Krowodrza,ul. Adama Staszczyka,3,59,907000,15373,Oferta biura nieruchomości,ponad tydzień temu,21,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-adama-staszczyka-3-pokojowe-k5l9o5,https://s2.adresowa.pl/oi/30/37/3afade_a8b0_cover-3-pokojowe-mieszkanie-krakow-krowodrza-ul-adama-staszczyka.jpg
Kraków Prądnik Biały,ul. Piotra Stachiewicza,2,37,639000,17492,Bez pośredników,ponad tydzień temu,17,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-piotra-stachiewicza-2-pokojowe-x1u4d1,https://s2.adresowa.pl/oi/2b/44/3adaf0_e351_cover-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-piotra-stachiewicza.jpg
Kraków Mistrzejowice,ul. Wiślicka,1,20,327000,16350,Bez pośredników,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-wislicka-1-pokoj-l4b3d5,https://s2.adresowa.pl/oi/18/41/3ada22_cf53_cover-1-pokojowe-mieszkanie-krakow-mistrzejowice-ul-wislicka.jpg
Kraków Podgórze,ul. Lasówka,3,63,828900,13199,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-lasowka-3-pokojowe-l1c9i9,https://s2.adresowa.pl/oi/33/60/3ad412_5697_cover-3-pokojowe-mieszkanie-krakow-podgorze-ul-lasowka.jpg
Kraków Czyżyny,os. Dywizjonu 303,2,50,699000,13980,Oferta biura nieruchomości,ponad tydzień temu,16,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-dywizjonu-303-2-pokojowe-e2q8c2,https://s2.adresowa.pl/oi/2f/53/3af79c_895b_cover-2-pokojowe-mieszkanie-krakow-czyzyny-os-dywizjonu-303.jpg
Kraków,ul. Starego Dębu,2,47,791860,16848,Oferta biura nieruchomości,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-krakow-ul-starego-debu-2-pokojowe-g1c8b0,https://s2.adresowa.pl/oi/54/21/3af674_4ff5_cover-2-pokojowe-mieszkanie-krakow-ul-starego-debu.jpg
Kraków Podgórze Duchackie,,3,62,739000,11919,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-3-pokojowe-62-m2-y0f1e9,https://s2.adresowa.pl/oi/68/75/3ad3d2_2a5c_cover-3-pokojowe-mieszkanie-krakow-podgorze-duchackie.jpg
Kraków Bieżanów,,3,66,950000,14394,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-biezanow-3-pokojowe-66-m2-w0w7u0,https://s2.adresowa.pl/oi/1d/3f/3ad3a4_59a2_cover-3-pokojowe-mieszkanie-krakow-biezanow.jpg
Kraków Ruczaj,ul. Borsucza,1,24,387000,16125,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-borsucza-1-pokoj-c3z1v1,https://s2.adresowa.pl/oi/61/65/3ad34e_9aca_cover-1-pokojowe-mieszkanie-krakow-ruczaj-ul-borsucza.jpg
Kraków Kurdwanów,ul. Stanisława Stojałowskiego,3,67,927000,13898,Oferta biura nieruchomości,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-stanislawa-stojalowskiego-3-pokojowe-o1s6f2,https://s2.adresowa.pl/oi/2c/15/3af660_92be_cover-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-stanislawa-stojalowskiego.jpg
Kraków Nowa Huta,os. Na Skarpie,1,35,499000,14257,Oferta biura nieruchomości,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-na-skarpie-1-pokoj-t1i9t2,https://s2.adresowa.pl/oi/28/40/3af65a_6714_cover-1-pokojowe-mieszkanie-krakow-nowa-huta-os-na-skarpie.jpg
Kraków Krowodrza,ul. Lucjana Rydla,2,38,657000,17289,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-lucjana-rydla-2-pokojowe-o0q6z5,https://s2.adresowa.pl/oi/3b/62/3ad312_3cd6_cover-2-pokojowe-mieszkanie-krakow-krowodrza-ul-lucjana-rydla.jpg
Kraków Prądnik Biały,al. 29 Listopada,3,49,760000,15394,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-al-29-listopada-3-pokojowe-b3v6f7,https://s2.adresowa.pl/oi/6f/5a/3ad27c_56d7_cover-3-pokojowe-mieszkanie-krakow-pradnik-bialy-al-29-listopada.jpg
Kraków Czyżyny,ul. Galicyjska,3,56,949000,16998,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-galicyjska-3-pokojowe-n0u5h2,https://s2.adresowa.pl/oi/59/33/3acf8c_5d74_cover-3-pokojowe-mieszkanie-krakow-czyzyny-ul-galicyjska.jpg
Kraków Prądnik Czerwony,ul. Mieczysława Pszona,3,52,829000,15942,Oferta biura nieruchomości,ponad tydzień temu,25,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-mieczyslawa-pszona-3-pokojowe-o0b4f8,https://s2.adresowa.pl/oi/3f/64/3af566_eff1_cover-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-mieczyslawa-pszona.jpg
Kraków Czyżyny,ul. Bolesława Orlińskiego,3,51,799000,15667,Oferta biura nieruchomości,ponad tydzień temu,23,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego-3-pokojowe-d3m1q3,https://s2.adresowa.pl/oi/4e/3f/3aef7a_7aa0_cover-3-pokojowe-mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego.jpg
Kraków Nowa Huta,os. Kazimierzowskie,2,37,465000,12568,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-kazimierzowskie-2-pokojowe-y9d7q1,https://s2.adresowa.pl/oi/32/58/3acec4_e603_cover-2-pokojowe-mieszkanie-krakow-nowa-huta-os-kazimierzowskie.jpg
Kraków Nowa Huta,,4,65,680000,10462,Bez pośredników,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-4-pokojowe-65-m2-n6h2n4,https://s2.adresowa.pl/oi/66/61/3ace94_bb24_cover-4-pokojowe-mieszkanie-krakow-nowa-huta.jpg
Kraków Nowa Huta,ul. Bulwarowa,1,32,475000,14844,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-ul-bulwarowa-1-pokoj-i1t5e2,https://s2.adresowa.pl/oi/50/3c/3ace6a_e921_cover-1-pokojowe-mieszkanie-krakow-nowa-huta-ul-bulwarowa.jpg
Kraków Ruczaj,ul. Lubostroń,2,51,780000,15294,Oferta biura nieruchomości,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-lubostron-2-pokojowe-c6a3d3,https://s2.adresowa.pl/oi/32/3a/3aef72_8af4_cover-2-pokojowe-mieszkanie-krakow-ruczaj-ul-lubostron.jpg
Kraków Bronowice Małe,ul. Katowicka,2,48,690000,14375,Oferta biura nieruchomości,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-krakow-bronowice-male-ul-katowicka-2-pokojowe-o6j8y8,https://s2.adresowa.pl/oi/63/4a/3aef6c_40f3_cover-2-pokojowe-mieszkanie-krakow-bronowice-male-ul-katowicka.jpg
Kraków Prądnik Biały,ul. Siewna,2,37,859999,23243,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-siewna-2-pokojowe-s9w7s6,https://s2.adresowa.pl/oi/6f/24/3acd72_c99e_cover-2-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-siewna.jpg
Kraków Krowodrza,ul. Eljasza Walerego Radzikowskiego,2,38,600000,15902,Bez pośredników,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego-2-pokojowe-h3o2o1,https://s2.adresowa.pl/oi/45/1c/3acb14_40c0_cover-2-pokojowe-mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego.jpg
Kraków Nowa Huta,os. Bohaterów Września,3,66,825000,12500,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-bohaterow-wrzesnia-3-pokojowe-c3y6r7,https://s2.adresowa.pl/oi/40/7f/3acac2_bc3d_cover-3-pokojowe-mieszkanie-krakow-nowa-huta-os-bohaterow-wrzesnia.jpg
Kraków Dębniki,ul. Jana Pietrusińskiego,2,46,955000,20671,Oferta biura nieruchomości,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-jana-pietrusinskiego-2-pokojowe-i0q4k6,https://s2.adresowa.pl/oi/3c/48/3aef66_7465_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-jana-pietrusinskiego.jpg
Kraków,ul. Rakowicka,2,46,1058000,23000,Oferta biura nieruchomości,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-krakow-ul-rakowicka-2-pokojowe-a0y6p6,https://s2.adresowa.pl/oi/79/26/3aede0_ed53_cover-2-pokojowe-mieszkanie-krakow-ul-rakowicka.jpg
Kraków Łagiewniki-Borek Fałęcki,ul. ks. Józefa Tischnera,3,72,919000,12764,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-borek-falecki-ul-ks-jozefa-tischnera-3-pokojowe-p1e7b3,https://s2.adresowa.pl/oi/14/6e/3ac920_aa71_cover-3-pokojowe-mieszkanie-krakow-lagiewniki-borek-falecki-ul-ks-jozefa-tischnera.jpg
Kraków Prądnik Biały,al. 29 Listopada,2,39,637000,16258,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-al-29-listopada-2-pokojowe-g8w6k4,https://s2.adresowa.pl/oi/50/26/3ac65e_df60_cover-2-pokojowe-mieszkanie-krakow-pradnik-bialy-al-29-listopada.jpg
Kraków Nowa Huta,os. Wandy,3,63,840000,13258,Bez pośredników,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-wandy-3-pokojowe-i7a5g2,https://s2.adresowa.pl/oi/26/5e/3ac19a_d7f6_cover-3-pokojowe-mieszkanie-krakow-nowa-huta-os-wandy.jpg
Kraków Podgórze,ul. Tuchowska,2,46,693728,15200,Oferta biura nieruchomości,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-tuchowska-2-pokojowe-a1g2u4,https://s2.adresowa.pl/oi/32/29/3aec78_6880_cover-2-pokojowe-mieszkanie-krakow-podgorze-ul-tuchowska.jpg
Kraków Dębniki,ul. Czerwone Maki,2,62,1249000,20145,Oferta biura nieruchomości,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-czerwone-maki-2-pokojowe-d3x4g7,https://s2.adresowa.pl/oi/13/56/3aec50_3363_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-czerwone-maki.jpg
Kraków Bronowice,ul. Stanisława Przybyszewskiego,3,64,1350000,21094,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-stanislawa-przybyszewskiego-3-pokojowe-v5n9j6,https://s2.adresowa.pl/oi/52/7e/3abf74_593d_cover-3-pokojowe-mieszkanie-krakow-bronowice-ul-stanislawa-przybyszewskiego.jpg
Kraków Dębniki,ul. Wacława Lipińskiego,2,36,620000,17222,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-waclawa-lipinskiego-2-pokojowe-p2n3l8,https://s2.adresowa.pl/oi/2b/50/3abf14_5597_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-waclawa-lipinskiego.jpg
